from_node_id,to_node_id,day_no,start_time_in_min,end_time_in_min,sensor_type,direction,link_count,occupancy,travel_time,avg_speed
33443,33451,1,1260,1320,link_count,1,84,,,
33443,33451,1,1320,1380,link_count,1,40,,,
33443,33451,1,1380,1440,link_count,1,27,,,
33335,33334,1,0,60,link_count,1,537,,,
33335,33334,1,60,120,link_count,1,319,,,
33335,33334,1,120,180,link_count,1,220,,,
33335,33334,1,180,240,link_count,1,355,,,
33335,33334,1,240,300,link_count,1,1008,,,
33335,33334,1,300,360,link_count,1,3389,,,
33335,33334,1,360,420,link_count,1,6322,,,
33335,33334,1,420,480,link_count,1,6156,,,
33335,33334,1,480,540,link_count,1,5674,,,
33335,33334,1,540,600,link_count,1,5864,,,
33335,33334,1,600,660,link_count,1,5096,,,
33335,33334,1,660,720,link_count,1,4618,,,
33335,33334,1,720,780,link_count,1,4487,,,
33335,33334,1,780,840,link_count,1,4444,,,
33335,33334,1,840,900,link_count,1,4863,,,
33335,33334,1,900,960,link_count,1,4737,,,
33335,33334,1,960,1020,link_count,1,4492,,,
33335,33334,1,1020,1080,link_count,1,4865,,,
33335,33334,1,1080,1140,link_count,1,4483,,,
33335,33334,1,1140,1200,link_count,1,3583,,,
33335,33334,1,1200,1260,link_count,1,2977,,,
33335,33334,1,1260,1320,link_count,1,2642,,,
33335,33334,1,1320,1380,link_count,1,1797,,,
33335,33334,1,1380,1440,link_count,1,1100,,,
33326,33328,1,0,60,link_count,1,1558,,,
33326,33328,1,60,120,link_count,1,1045,,,
33326,33328,1,120,180,link_count,1,926,,,
33326,33328,1,180,240,link_count,1,1030,,,
33326,33328,1,240,300,link_count,1,2038,,,
33326,33328,1,300,360,link_count,1,5878,,,
33326,33328,1,360,420,link_count,1,9315,,,
33326,33328,1,420,480,link_count,1,9208,,,
33326,33328,1,480,540,link_count,1,8020,,,
33326,33328,1,540,600,link_count,1,6347,,,
33326,33328,1,600,660,link_count,1,6613,,,
33326,33328,1,660,720,link_count,1,5992,,,
33326,33328,1,720,780,link_count,1,5893,,,
33326,33328,1,780,840,link_count,1,5791,,,
33326,33328,1,840,900,link_count,1,6666,,,
33326,33328,1,900,960,link_count,1,6936,,,
33326,33328,1,960,1020,link_count,1,7305,,,
33326,33328,1,1020,1080,link_count,1,7910,,,
33326,33328,1,1080,1140,link_count,1,6761,,,
33326,33328,1,1140,1200,link_count,1,5180,,,
33326,33328,1,1200,1260,link_count,1,4391,,,
33326,33328,1,1260,1320,link_count,1,4074,,,
33326,33328,1,1320,1380,link_count,1,3516,,,
33326,33328,1,1380,1440,link_count,1,2306,,,
26791,26245,1,0,60,link_count,1,25,,,
26791,26245,1,60,120,link_count,1,14,,,
26791,26245,1,120,180,link_count,1,11,,,
26791,26245,1,180,240,link_count,1,10,,,
26791,26245,1,240,300,link_count,1,45,,,
26791,26245,1,300,360,link_count,1,137,,,
26791,26245,1,360,420,link_count,1,319,,,
26791,26245,1,420,480,link_count,1,466,,,
26791,26245,1,480,540,link_count,1,632,,,
26791,26245,1,540,600,link_count,1,392,,,
26791,26245,1,600,660,link_count,1,358,,,
26791,26245,1,660,720,link_count,1,323,,,
26791,26245,1,720,780,link_count,1,307,,,
26791,26245,1,780,840,link_count,1,328,,,
26791,26245,1,840,900,link_count,1,364,,,
26791,26245,1,900,960,link_count,1,552,,,
26791,26245,1,960,1020,link_count,1,633,,,
26791,26245,1,1020,1080,link_count,1,681,,,
26791,26245,1,1080,1140,link_count,1,644,,,
26791,26245,1,1140,1200,link_count,1,403,,,
26791,26245,1,1200,1260,link_count,1,259,,,
26791,26245,1,1260,1320,link_count,1,197,,,
26791,26245,1,1320,1380,link_count,1,107,,,
26791,26245,1,1380,1440,link_count,1,63,,,
26245,26791,1,0,60,link_count,1,47,,,
26245,26791,1,60,120,link_count,1,32,,,
26245,26791,1,120,180,link_count,1,22,,,
26245,26791,1,180,240,link_count,1,12,,,
26245,26791,1,240,300,link_count,1,29,,,
26245,26791,1,300,360,link_count,1,106,,,
26245,26791,1,360,420,link_count,1,459,,,
26245,26791,1,420,480,link_count,1,669,,,
26245,26791,1,480,540,link_count,1,562,,,
26245,26791,1,540,600,link_count,1,379,,,
26245,26791,1,600,660,link_count,1,282,,,
26245,26791,1,660,720,link_count,1,284,,,
26245,26791,1,720,780,link_count,1,278,,,
26245,26791,1,780,840,link_count,1,267,,,
26245,26791,1,840,900,link_count,1,351,,,
26245,26791,1,900,960,link_count,1,423,,,
26245,26791,1,960,1020,link_count,1,506,,,
26245,26791,1,1020,1080,link_count,1,577,,,
26245,26791,1,1080,1140,link_count,1,517,,,
26245,26791,1,1140,1200,link_count,1,331,,,
26245,26791,1,1200,1260,link_count,1,251,,,
26245,26791,1,1260,1320,link_count,1,211,,,
26245,26791,1,1320,1380,link_count,1,160,,,
26245,26791,1,1380,1440,link_count,1,79,,,
33815,33609,1,0,60,link_count,1,44,,,
33815,33609,1,60,120,link_count,1,20,,,
33815,33609,1,120,180,link_count,1,12,,,
33815,33609,1,180,240,link_count,1,17,,,
33815,33609,1,240,300,link_count,1,36,,,
33815,33609,1,300,360,link_count,1,152,,,
33815,33609,1,360,420,link_count,1,417,,,
33815,33609,1,420,480,link_count,1,646,,,
33815,33609,1,480,540,link_count,1,718,,,
33815,33609,1,540,600,link_count,1,494,,,
33815,33609,1,600,660,link_count,1,408,,,
33815,33609,1,660,720,link_count,1,475,,,
33815,33609,1,720,780,link_count,1,475,,,
33815,33609,1,780,840,link_count,1,453,,,
33815,33609,1,840,900,link_count,1,661,,,
33815,33609,1,900,960,link_count,1,814,,,
33815,33609,1,960,1020,link_count,1,800,,,
33815,33609,1,1020,1080,link_count,1,817,,,
33815,33609,1,1080,1140,link_count,1,774,,,
33815,33609,1,1140,1200,link_count,1,602,,,
33815,33609,1,1200,1260,link_count,1,438,,,
33815,33609,1,1260,1320,link_count,1,298,,,
33815,33609,1,1320,1380,link_count,1,175,,,
33815,33609,1,1380,1440,link_count,1,80,,,
33609,33815,1,0,60,link_count,1,58,,,
33609,33815,1,60,120,link_count,1,27,,,
33609,33815,1,120,180,link_count,1,17,,,
33609,33815,1,180,240,link_count,1,17,,,
33609,33815,1,240,300,link_count,1,34,,,
33609,33815,1,300,360,link_count,1,135,,,
33609,33815,1,360,420,link_count,1,485,,,
33609,33815,1,420,480,link_count,1,1000,,,
33609,33815,1,480,540,link_count,1,810,,,
33609,33815,1,540,600,link_count,1,595,,,
33609,33815,1,600,660,link_count,1,415,,,
33609,33815,1,660,720,link_count,1,432,,,
33609,33815,1,720,780,link_count,1,469,,,
33609,33815,1,780,840,link_count,1,474,,,
33609,33815,1,840,900,link_count,1,521,,,
33609,33815,1,900,960,link_count,1,594,,,
33609,33815,1,960,1020,link_count,1,639,,,
33609,33815,1,1020,1080,link_count,1,745,,,
33609,33815,1,1080,1140,link_count,1,765,,,
33609,33815,1,1140,1200,link_count,1,488,,,
33609,33815,1,1200,1260,link_count,1,350,,,
33609,33815,1,1260,1320,link_count,1,298,,,
33609,33815,1,1320,1380,link_count,1,207,,,
33609,33815,1,1380,1440,link_count,1,108,,,
33805,33608,1,0,60,link_count,1,77,,,
33805,33608,1,60,120,link_count,1,30,,,
33805,33608,1,120,180,link_count,1,45,,,
33805,33608,1,180,240,link_count,1,26,,,
33805,33608,1,240,300,link_count,1,86,,,
33805,33608,1,300,360,link_count,1,303,,,
33805,33608,1,360,420,link_count,1,675,,,
33805,33608,1,420,480,link_count,1,899,,,
33805,33608,1,480,540,link_count,1,1066,,,
33805,33608,1,540,600,link_count,1,913,,,
33805,33608,1,600,660,link_count,1,845,,,
33805,33608,1,660,720,link_count,1,874,,,
33805,33608,1,720,780,link_count,1,937,,,
33805,33608,1,780,840,link_count,1,961,,,
33805,33608,1,840,900,link_count,1,958,,,
33805,33608,1,900,960,link_count,1,1043,,,
33805,33608,1,960,1020,link_count,1,1153,,,
33805,33608,1,1020,1080,link_count,1,1201,,,
33805,33608,1,1080,1140,link_count,1,1156,,,
33805,33608,1,1140,1200,link_count,1,903,,,
33805,33608,1,1200,1260,link_count,1,645,,,
33805,33608,1,1260,1320,link_count,1,473,,,
33805,33608,1,1320,1380,link_count,1,274,,,
33805,33608,1,1380,1440,link_count,1,154,,,
33608,33805,1,0,60,link_count,1,112,,,
33608,33805,1,60,120,link_count,1,46,,,
33608,33805,1,120,180,link_count,1,40,,,
33608,33805,1,180,240,link_count,1,21,,,
33608,33805,1,240,300,link_count,1,65,,,
33608,33805,1,300,360,link_count,1,184,,,
33608,33805,1,360,420,link_count,1,465,,,
33608,33805,1,420,480,link_count,1,718,,,
33608,33805,1,480,540,link_count,1,791,,,
33608,33805,1,540,600,link_count,1,787,,,
33608,33805,1,600,660,link_count,1,695,,,
33608,33805,1,660,720,link_count,1,821,,,
33608,33805,1,720,780,link_count,1,867,,,
33608,33805,1,780,840,link_count,1,910,,,
33608,33805,1,840,900,link_count,1,907,,,
33608,33805,1,900,960,link_count,1,875,,,
33608,33805,1,960,1020,link_count,1,877,,,
33608,33805,1,1020,1080,link_count,1,838,,,
33608,33805,1,1080,1140,link_count,1,909,,,
33608,33805,1,1140,1200,link_count,1,904,,,
33608,33805,1,1200,1260,link_count,1,795,,,
33608,33805,1,1260,1320,link_count,1,574,,,
33608,33805,1,1320,1380,link_count,1,396,,,
33608,33805,1,1380,1440,link_count,1,253,,,
33597,33594,1,0,60,link_count,1,23,,,
33597,33594,1,60,120,link_count,1,13,,,
33597,33594,1,120,180,link_count,1,8,,,
33597,33594,1,180,240,link_count,1,16,,,
33597,33594,1,240,300,link_count,1,59,,,
33597,33594,1,300,360,link_count,1,213,,,
33597,33594,1,360,420,link_count,1,691,,,
33597,33594,1,420,480,link_count,1,702,,,
33597,33594,1,480,540,link_count,1,629,,,
33597,33594,1,540,600,link_count,1,352,,,
33597,33594,1,600,660,link_count,1,287,,,
33597,33594,1,660,720,link_count,1,246,,,
33597,33594,1,720,780,link_count,1,225,,,
33597,33594,1,780,840,link_count,1,264,,,
33597,33594,1,840,900,link_count,1,252,,,
33597,33594,1,900,960,link_count,1,278,,,
33597,33594,1,960,1020,link_count,1,308,,,
33597,33594,1,1020,1080,link_count,1,334,,,
33597,33594,1,1080,1140,link_count,1,263,,,
33597,33594,1,1140,1200,link_count,1,241,,,
33597,33594,1,1200,1260,link_count,1,158,,,
33597,33594,1,1260,1320,link_count,1,98,,,
33597,33594,1,1320,1380,link_count,1,81,,,
33597,33594,1,1380,1440,link_count,1,54,,,
33594,33597,1,0,60,link_count,1,50,,,
33594,33597,1,60,120,link_count,1,28,,,
33594,33597,1,120,180,link_count,1,13,,,
33594,33597,1,180,240,link_count,1,6,,,
33594,33597,1,240,300,link_count,1,16,,,
33594,33597,1,300,360,link_count,1,47,,,
33594,33597,1,360,420,link_count,1,143,,,
33594,33597,1,420,480,link_count,1,216,,,
33594,33597,1,480,540,link_count,1,246,,,
33594,33597,1,540,600,link_count,1,253,,,
33594,33597,1,600,660,link_count,1,242,,,
33594,33597,1,660,720,link_count,1,214,,,
33594,33597,1,720,780,link_count,1,280,,,
33594,33597,1,780,840,link_count,1,306,,,
33594,33597,1,840,900,link_count,1,334,,,
33594,33597,1,900,960,link_count,1,505,,,
33594,33597,1,960,1020,link_count,1,607,,,
33594,33597,1,1020,1080,link_count,1,583,,,
33594,33597,1,1080,1140,link_count,1,574,,,
33594,33597,1,1140,1200,link_count,1,410,,,
33594,33597,1,1200,1260,link_count,1,307,,,
33594,33597,1,1260,1320,link_count,1,206,,,
33594,33597,1,1320,1380,link_count,1,121,,,
33594,33597,1,1380,1440,link_count,1,87,,,
33443,26792,1,0,60,link_count,1,17,,,
33443,26792,1,60,120,link_count,1,11,,,
33443,26792,1,120,180,link_count,1,9,,,
33443,26792,1,180,240,link_count,1,15,,,
33443,26792,1,240,300,link_count,1,64,,,
33443,26792,1,300,360,link_count,1,253,,,
33443,26792,1,360,420,link_count,1,621,,,
33443,26792,1,420,480,link_count,1,663,,,
33443,26792,1,480,540,link_count,1,462,,,
33443,26792,1,540,600,link_count,1,283,,,
33443,26792,1,600,660,link_count,1,181,,,
33443,26792,1,660,720,link_count,1,175,,,
33443,26792,1,720,780,link_count,1,157,,,
33443,26792,1,780,840,link_count,1,150,,,
33443,26792,1,840,900,link_count,1,164,,,
33443,26792,1,900,960,link_count,1,202,,,
33443,26792,1,960,1020,link_count,1,221,,,
33443,26792,1,1020,1080,link_count,1,216,,,
33443,26792,1,1080,1140,link_count,1,202,,,
33443,26792,1,1140,1200,link_count,1,146,,,
33443,26792,1,1200,1260,link_count,1,143,,,
33443,26792,1,1260,1320,link_count,1,91,,,
33443,26792,1,1320,1380,link_count,1,55,,,
33443,26792,1,1380,1440,link_count,1,22,,,
26792,33443,1,0,60,link_count,1,12,,,
26792,33443,1,60,120,link_count,1,5,,,
26792,33443,1,120,180,link_count,1,6,,,
26792,33443,1,180,240,link_count,1,7,,,
26792,33443,1,240,300,link_count,1,17,,,
26792,33443,1,300,360,link_count,1,32,,,
26792,33443,1,360,420,link_count,1,118,,,
26792,33443,1,420,480,link_count,1,150,,,
26792,33443,1,480,540,link_count,1,156,,,
26792,33443,1,540,600,link_count,1,174,,,
26792,33443,1,600,660,link_count,1,150,,,
26792,33443,1,660,720,link_count,1,149,,,
26792,33443,1,720,780,link_count,1,188,,,
26792,33443,1,780,840,link_count,1,300,,,
26792,33443,1,840,900,link_count,1,388,,,
26792,33443,1,900,960,link_count,1,556,,,
26792,33443,1,960,1020,link_count,1,654,,,
26792,33443,1,1020,1080,link_count,1,760,,,
26792,33443,1,1080,1140,link_count,1,551,,,
26792,33443,1,1140,1200,link_count,1,296,,,
26792,33443,1,1200,1260,link_count,1,113,,,
26792,33443,1,1260,1320,link_count,1,87,,,
26792,33443,1,1320,1380,link_count,1,71,,,
26792,33443,1,1380,1440,link_count,1,29,,,
33138,33125,1,0,60,link_count,1,254,,,
33138,33125,1,60,120,link_count,1,129,,,
33138,33125,1,120,180,link_count,1,90,,,
33138,33125,1,180,240,link_count,1,83,,,
33138,33125,1,240,300,link_count,1,133,,,
33138,33125,1,300,360,link_count,1,263,,,
33138,33125,1,360,420,link_count,1,550,,,
33138,33125,1,420,480,link_count,1,920,,,
33138,33125,1,480,540,link_count,1,1066,,,
33138,33125,1,540,600,link_count,1,1007,,,
33138,33125,1,600,660,link_count,1,1007,,,
33138,33125,1,660,720,link_count,1,1141,,,
33138,33125,1,720,780,link_count,1,1232,,,
33138,33125,1,780,840,link_count,1,1285,,,
33138,33125,1,840,900,link_count,1,1326,,,
33138,33125,1,900,960,link_count,1,1267,,,
33138,33125,1,960,1020,link_count,1,1338,,,
33138,33125,1,1020,1080,link_count,1,1504,,,
33138,33125,1,1080,1140,link_count,1,1414,,,
33138,33125,1,1140,1200,link_count,1,1243,,,
33138,33125,1,1200,1260,link_count,1,1103,,,
33138,33125,1,1260,1320,link_count,1,993,,,
33138,33125,1,1320,1380,link_count,1,676,,,
33138,33125,1,1380,1440,link_count,1,444,,,
33125,33138,1,0,60,link_count,1,159,,,
33125,33138,1,60,120,link_count,1,76,,,
33125,33138,1,120,180,link_count,1,64,,,
33125,33138,1,180,240,link_count,1,98,,,
33125,33138,1,240,300,link_count,1,251,,,
33125,33138,1,300,360,link_count,1,649,,,
33125,33138,1,360,420,link_count,1,1200,,,
33125,33138,1,420,480,link_count,1,1647,,,
33125,33138,1,480,540,link_count,1,1711,,,
33125,33138,1,540,600,link_count,1,1576,,,
33125,33138,1,600,660,link_count,1,1294,,,
33125,33138,1,660,720,link_count,1,1155,,,
33125,33138,1,720,780,link_count,1,1186,,,
33125,33138,1,780,840,link_count,1,1151,,,
33125,33138,1,840,900,link_count,1,1092,,,
33125,33138,1,900,960,link_count,1,1040,,,
33125,33138,1,960,1020,link_count,1,1101,,,
33125,33138,1,1020,1080,link_count,1,1199,,,
33125,33138,1,1080,1140,link_count,1,1188,,,
33125,33138,1,1140,1200,link_count,1,987,,,
33125,33138,1,1200,1260,link_count,1,770,,,
33125,33138,1,1260,1320,link_count,1,624,,,
33125,33138,1,1320,1380,link_count,1,465,,,
33125,33138,1,1380,1440,link_count,1,266,,,
33607,34024,1,0,60,link_count,1,20,,,
33607,34024,1,60,120,link_count,1,14,,,
33607,34024,1,120,180,link_count,1,4,,,
33607,34024,1,180,240,link_count,1,14,,,
33607,34024,1,240,300,link_count,1,21,,,
33607,34024,1,300,360,link_count,1,70,,,
33607,34024,1,360,420,link_count,1,221,,,
33607,34024,1,420,480,link_count,1,348,,,
33607,34024,1,480,540,link_count,1,286,,,
33607,34024,1,540,600,link_count,1,224,,,
33607,34024,1,600,660,link_count,1,262,,,
33607,34024,1,660,720,link_count,1,260,,,
33607,34024,1,720,780,link_count,1,282,,,
33607,34024,1,780,840,link_count,1,296,,,
33607,34024,1,840,900,link_count,1,391,,,
33607,34024,1,900,960,link_count,1,654,,,
33607,34024,1,960,1020,link_count,1,754,,,
33607,34024,1,1020,1080,link_count,1,704,,,
33607,34024,1,1080,1140,link_count,1,563,,,
33607,34024,1,1140,1200,link_count,1,406,,,
33607,34024,1,1200,1260,link_count,1,259,,,
33607,34024,1,1260,1320,link_count,1,171,,,
33607,34024,1,1320,1380,link_count,1,103,,,
33607,34024,1,1380,1440,link_count,1,46,,,
34024,33607,1,0,60,link_count,1,9,,,
34024,33607,1,60,120,link_count,1,8,,,
34024,33607,1,120,180,link_count,1,8,,,
34024,33607,1,180,240,link_count,1,13,,,
34024,33607,1,240,300,link_count,1,69,,,
34024,33607,1,300,360,link_count,1,284,,,
34024,33607,1,360,420,link_count,1,705,,,
34024,33607,1,420,480,link_count,1,851,,,
34024,33607,1,480,540,link_count,1,695,,,
34024,33607,1,540,600,link_count,1,419,,,
34024,33607,1,600,660,link_count,1,274,,,
34024,33607,1,660,720,link_count,1,273,,,
34024,33607,1,720,780,link_count,1,249,,,
34024,33607,1,780,840,link_count,1,257,,,
34024,33607,1,840,900,link_count,1,248,,,
34024,33607,1,900,960,link_count,1,253,,,
34024,33607,1,960,1020,link_count,1,274,,,
34024,33607,1,1020,1080,link_count,1,309,,,
34024,33607,1,1080,1140,link_count,1,235,,,
34024,33607,1,1140,1200,link_count,1,198,,,
34024,33607,1,1200,1260,link_count,1,179,,,
34024,33607,1,1260,1320,link_count,1,107,,,
34024,33607,1,1320,1380,link_count,1,61,,,
34024,33607,1,1380,1440,link_count,1,41,,,
33879,33883,1,0,60,link_count,1,2,,,
33879,33883,1,60,120,link_count,1,1,,,
33879,33883,1,120,180,link_count,1,0,,,
33879,33883,1,180,240,link_count,1,0,,,
33879,33883,1,240,300,link_count,1,5,,,
33879,33883,1,300,360,link_count,1,12,,,
33879,33883,1,360,420,link_count,1,25,,,
33879,33883,1,420,480,link_count,1,48,,,
33879,33883,1,480,540,link_count,1,47,,,
33879,33883,1,540,600,link_count,1,57,,,
33879,33883,1,600,660,link_count,1,67,,,
33879,33883,1,660,720,link_count,1,81,,,
33879,33883,1,720,780,link_count,1,81,,,
33879,33883,1,780,840,link_count,1,64,,,
33879,33883,1,840,900,link_count,1,98,,,
33879,33883,1,900,960,link_count,1,152,,,
33879,33883,1,960,1020,link_count,1,172,,,
33879,33883,1,1020,1080,link_count,1,149,,,
33879,33883,1,1080,1140,link_count,1,112,,,
33879,33883,1,1140,1200,link_count,1,58,,,
33879,33883,1,1200,1260,link_count,1,42,,,
33879,33883,1,1260,1320,link_count,1,23,,,
33879,33883,1,1320,1380,link_count,1,16,,,
33879,33883,1,1380,1440,link_count,1,9,,,
33883,33879,1,0,60,link_count,1,10,,,
33883,33879,1,60,120,link_count,1,5,,,
33883,33879,1,120,180,link_count,1,3,,,
33883,33879,1,180,240,link_count,1,1,,,
33883,33879,1,240,300,link_count,1,5,,,
33883,33879,1,300,360,link_count,1,21,,,
33883,33879,1,360,420,link_count,1,60,,,
33883,33879,1,420,480,link_count,1,102,,,
33883,33879,1,480,540,link_count,1,80,,,
33883,33879,1,540,600,link_count,1,67,,,
33883,33879,1,600,660,link_count,1,59,,,
33883,33879,1,660,720,link_count,1,59,,,
33883,33879,1,720,780,link_count,1,82,,,
33883,33879,1,780,840,link_count,1,75,,,
33883,33879,1,840,900,link_count,1,86,,,
33883,33879,1,900,960,link_count,1,103,,,
33883,33879,1,960,1020,link_count,1,108,,,
33883,33879,1,1020,1080,link_count,1,96,,,
33883,33879,1,1080,1140,link_count,1,100,,,
33883,33879,1,1140,1200,link_count,1,75,,,
33883,33879,1,1200,1260,link_count,1,50,,,
33883,33879,1,1260,1320,link_count,1,41,,,
33883,33879,1,1320,1380,link_count,1,31,,,
33883,33879,1,1380,1440,link_count,1,11,,,
33769,33799,1,0,60,link_count,1,76,,,
33769,33799,1,60,120,link_count,1,43,,,
33769,33799,1,120,180,link_count,1,27,,,
33769,33799,1,180,240,link_count,1,25,,,
33769,33799,1,240,300,link_count,1,51,,,
33769,33799,1,300,360,link_count,1,208,,,
33769,33799,1,360,420,link_count,1,493,,,
33769,33799,1,420,480,link_count,1,939,,,
33769,33799,1,480,540,link_count,1,1001,,,
33769,33799,1,540,600,link_count,1,809,,,
33769,33799,1,600,660,link_count,1,619,,,
33769,33799,1,660,720,link_count,1,579,,,
33769,33799,1,720,780,link_count,1,786,,,
33769,33799,1,780,840,link_count,1,708,,,
33769,33799,1,840,900,link_count,1,691,,,
33769,33799,1,900,960,link_count,1,812,,,
33769,33799,1,960,1020,link_count,1,848,,,
33769,33799,1,1020,1080,link_count,1,1060,,,
33769,33799,1,1080,1140,link_count,1,1011,,,
33769,33799,1,1140,1200,link_count,1,920,,,
33769,33799,1,1200,1260,link_count,1,832,,,
33769,33799,1,1260,1320,link_count,1,622,,,
33769,33799,1,1320,1380,link_count,1,324,,,
33769,33799,1,1380,1440,link_count,1,159,,,
33799,33769,1,0,60,link_count,1,124,,,
33799,33769,1,60,120,link_count,1,66,,,
33799,33769,1,120,180,link_count,1,35,,,
33799,33769,1,180,240,link_count,1,25,,,
33799,33769,1,240,300,link_count,1,36,,,
33799,33769,1,300,360,link_count,1,135,,,
33799,33769,1,360,420,link_count,1,392,,,
33799,33769,1,420,480,link_count,1,804,,,
33799,33769,1,480,540,link_count,1,1007,,,
33799,33769,1,540,600,link_count,1,716,,,
33799,33769,1,600,660,link_count,1,558,,,
33799,33769,1,660,720,link_count,1,672,,,
33799,33769,1,720,780,link_count,1,724,,,
33799,33769,1,780,840,link_count,1,673,,,
33799,33769,1,840,900,link_count,1,731,,,
33799,33769,1,900,960,link_count,1,838,,,
33799,33769,1,960,1020,link_count,1,1012,,,
33799,33769,1,1020,1080,link_count,1,1347,,,
33799,33769,1,1080,1140,link_count,1,1367,,,
33799,33769,1,1140,1200,link_count,1,1094,,,
33799,33769,1,1200,1260,link_count,1,858,,,
33799,33769,1,1260,1320,link_count,1,754,,,
33799,33769,1,1320,1380,link_count,1,432,,,
33799,33769,1,1380,1440,link_count,1,245,,,
33788,33770,1,0,60,link_count,1,140,,,
33788,33770,1,60,120,link_count,1,58,,,
33788,33770,1,120,180,link_count,1,32,,,
33788,33770,1,180,240,link_count,1,30,,,
33788,33770,1,240,300,link_count,1,44,,,
33788,33770,1,300,360,link_count,1,148,,,
33788,33770,1,360,420,link_count,1,386,,,
33788,33770,1,420,480,link_count,1,759,,,
33788,33770,1,480,540,link_count,1,953,,,
33788,33770,1,540,600,link_count,1,760,,,
33788,33770,1,600,660,link_count,1,666,,,
33788,33770,1,660,720,link_count,1,726,,,
33788,33770,1,720,780,link_count,1,808,,,
33788,33770,1,780,840,link_count,1,780,,,
33788,33770,1,840,900,link_count,1,836,,,
33788,33770,1,900,960,link_count,1,1038,,,
33788,33770,1,960,1020,link_count,1,1268,,,
33788,33770,1,1020,1080,link_count,1,1397,,,
33788,33770,1,1080,1140,link_count,1,1222,,,
33788,33770,1,1140,1200,link_count,1,1033,,,
33788,33770,1,1200,1260,link_count,1,764,,,
33788,33770,1,1260,1320,link_count,1,622,,,
33788,33770,1,1320,1380,link_count,1,385,,,
33788,33770,1,1380,1440,link_count,1,220,,,
33770,33788,1,0,60,link_count,1,87,,,
33770,33788,1,60,120,link_count,1,38,,,
33770,33788,1,120,180,link_count,1,26,,,
33770,33788,1,180,240,link_count,1,27,,,
33770,33788,1,240,300,link_count,1,72,,,
33770,33788,1,300,360,link_count,1,304,,,
33770,33788,1,360,420,link_count,1,720,,,
33770,33788,1,420,480,link_count,1,1003,,,
33770,33788,1,480,540,link_count,1,1027,,,
33770,33788,1,540,600,link_count,1,857,,,
33770,33788,1,600,660,link_count,1,750,,,
33770,33788,1,660,720,link_count,1,918,,,
33770,33788,1,720,780,link_count,1,1002,,,
33770,33788,1,780,840,link_count,1,956,,,
33770,33788,1,840,900,link_count,1,964,,,
33770,33788,1,900,960,link_count,1,978,,,
33770,33788,1,960,1020,link_count,1,1098,,,
33770,33788,1,1020,1080,link_count,1,1159,,,
33770,33788,1,1080,1140,link_count,1,1185,,,
33770,33788,1,1140,1200,link_count,1,1102,,,
33770,33788,1,1200,1260,link_count,1,793,,,
33770,33788,1,1260,1320,link_count,1,641,,,
33770,33788,1,1320,1380,link_count,1,363,,,
33770,33788,1,1380,1440,link_count,1,182,,,
33095,33097,1,0,60,link_count,1,290,,,
33095,33097,1,60,120,link_count,1,168,,,
33095,33097,1,120,180,link_count,1,115,,,
33095,33097,1,180,240,link_count,1,77,,,
33095,33097,1,240,300,link_count,1,162,,,
33095,33097,1,300,360,link_count,1,410,,,
33095,33097,1,360,420,link_count,1,637,,,
33095,33097,1,420,480,link_count,1,1001,,,
33095,33097,1,480,540,link_count,1,1129,,,
33095,33097,1,540,600,link_count,1,1141,,,
33095,33097,1,600,660,link_count,1,1195,,,
33095,33097,1,660,720,link_count,1,1382,,,
33095,33097,1,720,780,link_count,1,1481,,,
33095,33097,1,780,840,link_count,1,1537,,,
33095,33097,1,840,900,link_count,1,1670,,,
33095,33097,1,900,960,link_count,1,1621,,,
33095,33097,1,960,1020,link_count,1,1598,,,
33095,33097,1,1020,1080,link_count,1,1724,,,
33095,33097,1,1080,1140,link_count,1,1908,,,
33095,33097,1,1140,1200,link_count,1,1423,,,
33095,33097,1,1200,1260,link_count,1,1182,,,
33095,33097,1,1260,1320,link_count,1,1102,,,
33095,33097,1,1320,1380,link_count,1,869,,,
33095,33097,1,1380,1440,link_count,1,497,,,
33097,33095,1,0,60,link_count,1,168,,,
33097,33095,1,60,120,link_count,1,96,,,
33097,33095,1,120,180,link_count,1,68,,,
33097,33095,1,180,240,link_count,1,68,,,
33097,33095,1,240,300,link_count,1,138,,,
33097,33095,1,300,360,link_count,1,461,,,
33097,33095,1,360,420,link_count,1,1138,,,
33097,33095,1,420,480,link_count,1,1993,,,
33097,33095,1,480,540,link_count,1,2188,,,
33097,33095,1,540,600,link_count,1,1752,,,
33097,33095,1,600,660,link_count,1,1531,,,
33097,33095,1,660,720,link_count,1,1460,,,
33097,33095,1,720,780,link_count,1,1386,,,
33097,33095,1,780,840,link_count,1,1354,,,
33097,33095,1,840,900,link_count,1,1412,,,
33097,33095,1,900,960,link_count,1,1592,,,
33097,33095,1,960,1020,link_count,1,1565,,,
33097,33095,1,1020,1080,link_count,1,1729,,,
33097,33095,1,1080,1140,link_count,1,1717,,,
33097,33095,1,1140,1200,link_count,1,1308,,,
33097,33095,1,1200,1260,link_count,1,911,,,
33097,33095,1,1260,1320,link_count,1,725,,,
33097,33095,1,1320,1380,link_count,1,515,,,
33097,33095,1,1380,1440,link_count,1,293,,,
33302,33303,1,0,60,link_count,1,226,,,
33302,33303,1,60,120,link_count,1,119,,,
33302,33303,1,120,180,link_count,1,109,,,
33302,33303,1,180,240,link_count,1,88,,,
33302,33303,1,240,300,link_count,1,168,,,
